id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
145240,IRQ-1995-1-298-11,1995,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1315 gmt 7 Nov 95,,,,SCIRI,4,Maysān  province,Amarah Governorate (Badriyah area in the marshes of),Maysān  province,,32.000000,47.000000,POINT (47.000000 32.000000),176135,Iraq,645,Middle East,1,1,11/07/1995 00:00:00,11/07/1995 00:00:00,0,0,0,29,29,29,29,
145241,IRQ-1995-1-285-999,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,DJ 8/3,,,,PUK,1,Chamchamāl town,Chamchamal town,As Sulaymānīyah province,Qaḑā’ Chamchamal,35.533558,44.834296,POINT (44.834296 35.533558),181170,Iraq,645,Middle East,1,1,03/08/1995 00:00:00,03/08/1995 00:00:00,0,2,0,0,2,2,2,
145242,IRQ-1995-1-285-2,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1534 gmt 9 Mar 95",,,,PUK,1,Kifri town,Kifri town,Diyālá province,Qaḑā’ Kifrī,34.683333,44.966667,POINT (44.966667 34.683333),179730,Iraq,645,Middle East,1,1,03/08/1995 00:00:00,03/08/1995 00:00:00,16,0,0,0,16,16,16,
145243,IRQ-1995-1-285-3,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1538 gmt 9 Mar 95",,,,PUK,5,Road between Qādir Karam town and Ţūzkhūrmātū town,Road between Ţūzkhūrmātū town and Qadir Karam.,,,35.072164,44.761101,POINT (44.761101 35.072164),180450,Iraq,645,Middle East,1,2,03/08/1995 00:00:00,03/09/1995 00:00:00,3,0,0,0,3,3,3,
145244,IRQ-1995-1-285-4,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1518 gmt 15 Mar 95",,,,PUK,1,Qūsh Tabbah town,"Qush Tappah al-Tulkukri [last element phonetic] in Arbil Province,",Arbīl province,Qaḑā’ Arbīl,36.005606,44.008133,POINT (44.008133 36.005606),181889,Iraq,645,Middle East,1,1,03/14/1995 00:00:00,03/14/1995 00:00:00,0,0,0,0,0,40,0,
145245,IRQ-1995-1-285-5,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,r 15/3,,,,PUK,2,Āltūn Kūbrī town,Altun-Kopri town (near),At-Ta'mim province,Qaḑā’ Kirkūk,35.753513,44.143611,POINT (44.143611 35.753513),181169,Iraq,645,Middle East,1,1,03/14/1995 00:00:00,03/14/1995 00:00:00,0,1,0,40,41,41,41,
145247,IRQ-1995-1-285-6,1995,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1500 gmt 27 Mar 95, Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1505 gmt 30 Mar 95",,,,PUK,4,Arbīl province,Arbil province,Arbīl province,,36.166667,44.000000,POINT (44.000000 36.166667),181889,Iraq,645,Middle East,1,1,03/27/1995 00:00:00,03/27/1995 00:00:00,0,200,0,0,200,200,200,
145259,IRQ-1996-1-298-999,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 27 Jul 96,,,,SCIRI,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,4,07/01/1996 00:00:00,07/15/1996 00:00:00,1,0,0,0,1,1,1,
145260,IRQ-1996-1-298-2,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1315 gmt 19 Oct 96,,,,,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,3,10/06/1996 00:00:00,10/12/1996 00:00:00,2,0,0,0,2,2,2,
145261,IRQ-1996-1-298-5,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of the Islamic Revolution in Iraq in Arabic 1430 gmt 25 Feb 96,,,,SCIRI,4,Diyālá province,Diyala province,Diyālá province,,34.000000,45.000000,POINT (45.000000 34.000000),179011,Iraq,645,Middle East,1,1,02/03/1996 00:00:00,02/03/1996 00:00:00,0,0,0,0,0,1,0,
145262,IRQ-1996-1-298-3,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,"Vision of the Islamic Republic of Iran Network 1, Tehran, in Persian 1030 gmt 1 Feb 96, Voice of the Islamic Revolution in Iraq in Arabic 1430 gmt 4 Feb 96",,,,,4,Maysān  province,"Amarah Governorate, Misan province",Maysān  province,,32.000000,47.000000,POINT (47.000000 32.000000),176135,Iraq,645,Middle East,1,1,01/21/1996 00:00:00,01/21/1996 00:00:00,0,1,0,0,1,24,1,
145263,IRQ-1996-1-298-4,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of the Islamic Revolution in Iraq in Arabic 1430 gmt 25 Feb 96,,,,SCIRI,4,Maysān  province,Majidiyah in Amarah [Misan] Governorate,Maysān  province,,32.000000,47.000000,POINT (47.000000 32.000000),176135,Iraq,645,Middle East,1,1,02/01/1996 00:00:00,02/01/1996 00:00:00,1,0,0,0,1,1,1,
145264,IRQ-1996-1-298-6,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 13 May 96,,,,SCIRI,3,Qaḑā’ ash Shaţrah,Shatrah District in Nasiriyah Governorate,Dhī Qār province,Qaḑā’ ash Shaţrah,31.400000,46.300000,POINT (46.300000 31.400000),174693,Iraq,645,Middle East,1,1,05/01/1996 00:00:00,05/01/1996 00:00:00,2,0,0,0,2,2,2,
145265,IRQ-1996-1-298-7,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 10 Jun 96,,,,SCIRI,3,Qaḑā’ ‘Alī al Gharbī,Ali al-Gharbi subdistrict of Amarah Governorate,Maysān  province,Qaḑā’ ‘Alī al Gharbī,32.500000,46.550000,POINT (46.550000 32.500000),176854,Iraq,645,Middle East,1,1,05/30/1996 00:00:00,05/30/1996 00:00:00,0,0,0,9,9,9,9,
145266,IRQ-1996-1-298-13,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 3 Jul 96,,,,SCIRI,5,Southern Iraq,Southern Iraq (near Ahwar al-Sulayyil),,,30.333333,47.250000,POINT (47.250000 30.333333),173255,Iraq,645,Middle East,1,1,07/03/1996 00:00:00,07/03/1996 00:00:00,4,0,0,0,4,4,4,
145267,IRQ-1996-1-298-19,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of the Islamic Revolution in Iraq in Arabic 1430 gmt 5 Nov 96,,,,SCIRI,1,al Başrah town,Basra town (Ma'qil),Al Başrah  province,Qaḑā’ al Başrah,30.533016,47.797466,POINT (47.797466 30.533016),173976,Iraq,645,Middle East,1,1,10/25/1996 00:00:00,10/25/1996 00:00:00,2,0,0,0,2,2,2,
145268,IRQ-1996-1-298-8,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1745 gmt 12 Jun 96,,,,,5,Road between Amarah town and Kut town,between Amarah and Kut,,,32.491992,46.664855,POINT (46.664855 32.491992),176134,Iraq,645,Middle East,1,1,05/30/1996 00:00:00,05/30/1996 00:00:00,1,0,0,0,1,1,1,
145269,IRQ-1996-1-298-9,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 5 Jun 96,,,,SCIRI,1,An Nāşirīyah town,Nasariyah town,Dhī Qār province,Qaḑā’ an Nāşirīyah,31.057993,46.257262,POINT (46.257262 31.057993),174693,Iraq,645,Middle East,1,1,06/05/1996 00:00:00,06/05/1996 00:00:00,2,0,0,0,2,2,2,
145270,IRQ-1996-1-298-10,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 19 Jun 96,,,,,4,Dhī Qār province,Nasariyah province,Dhī Qār province,,31.000000,46.000000,POINT (46.000000 31.000000),174693,Iraq,645,Middle East,1,1,06/09/1996 00:00:00,06/09/1996 00:00:00,1,0,0,0,1,1,1,
145271,IRQ-1996-1-298-11,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 10 Jun 96,,,,SCIRI,1,Al ‘Amārah town,Amarah,Maysān  province,Qaḑā al ‘Amārah,31.835876,47.143995,POINT (47.143995 31.835876),175415,Iraq,645,Middle East,1,1,06/10/1996 00:00:00,06/10/1996 00:00:00,0,0,0,6,6,6,6,
145272,IRQ-1996-1-298-12,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1220 gmt 30 Jun 96,,,,SCIRI,1,Baghdād city,Baghdad city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,06/30/1996 00:00:00,06/30/1996 00:00:00,1,0,0,0,1,1,1,
145273,IRQ-1996-1-285-2,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"IRNA news agency, Tehran, in English 0753 gmt 20 May 96",,,,PUK,1,Chamchamāl town,Chamchamal town,As Sulaymānīyah province,Qaḑā’ Chamchamal,35.533558,44.834296,POINT (44.834296 35.533558),181170,Iraq,645,Middle East,1,1,05/20/1996 00:00:00,05/20/1996 00:00:00,0,0,0,8,8,8,8,
145274,IRQ-1996-1-285-3,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Voice of the People of Kurdistan, Sulaymaniyah, in Arabic 1600 gmt 7 Jun 96",,,,PUK,5,Road between Kifri town and Tuzkhurmatu town,between Kifri and Tuz Khurmatu,,,34.734020,44.785593,POINT (44.785593 34.734020),179730,Iraq,645,Middle East,1,1,06/05/1996 00:00:00,06/05/1996 00:00:00,6,0,0,0,6,6,6,
145275,IRQ-1996-1-298-14,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 18 Aug 96,,,,SCIRI,4,Dhī Qār province,Nasariyah governorate,Dhī Qār province,,31.000000,46.000000,POINT (46.000000 31.000000),174693,Iraq,645,Middle East,1,1,07/14/1996 00:00:00,07/14/1996 00:00:00,1,0,0,0,1,1,1,
145276,IRQ-1996-1-298-15,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 30 Jul 96,,,,SCIRI,4,Şalāḩ ad Dīn province,Tikrit Governorate's,Şalāḩ ad Dīn province,,34.500000,43.650000,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,07/17/1996 00:00:00,07/17/1996 00:00:00,1,0,0,0,1,1,1,
145277,IRQ-1996-1-298-16,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 24 Sep 96,,,,SCIRI,1,Ar Rashīdīyah town,Rashidiyah town,Bābil province,Qaḑā’ al Ḩillah,32.420774,44.482934,POINT (44.482934 32.420774),176129,Iraq,645,Middle East,1,1,09/08/1996 00:00:00,09/08/1996 00:00:00,1,0,0,0,1,1,1,
145278,IRQ-1996-1-298-17,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1315 gmt 15 Oct 96,,,,SCIRI,3,Qaḑā’ al Qurnah,"Qurnah district (Izz waterway area, south of the Qurnah district)",Al Başrah  province,Qaḑā’ al Qurnah,31.000000,47.500000,POINT (47.500000 31.000000),174696,Iraq,645,Middle East,1,1,10/07/1996 00:00:00,10/07/1996 00:00:00,5,0,0,0,5,5,5,
145279,IRQ-1996-1-298-18,1996,True,Clear,1,1-62,259,Iraq:Government,298,521,Government of Iraq - SCIRI,645,116,Government of Iraq,1073,231,SCIRI,-1,Voice of Rebellious Iraq in Arabic 1315 gmt 15 Oct 96,,,,SCIRI,1,al Başrah town,Basra town,Al Başrah  province,Qaḑā’ al Başrah,30.533016,47.797466,POINT (47.797466 30.533016),173976,Iraq,645,Middle East,1,1,10/08/1996 00:00:00,10/08/1996 00:00:00,1,0,0,0,1,1,1,
145280,IRQ-1996-1-285-7,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Lawrence, Quil (2008) Invisible Nation, New York: Walker and company",,,,"interview with Hosrat Rasul (PUK military leader and later vice president of hte KRG), September 18 2006",1,Arbīl town,Erbil town,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,POINT (44.010620 36.192573),181889,Iraq,645,Middle East,1,1,08/31/1996 00:00:00,08/31/1996 00:00:00,0,300,0,0,300,300,300,
145282,IRQ-1996-1-285-9,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,r 12/9,,,,PUK,1,Māwat town,Mawar town,As Sulaymānīyah province,Qaḑā’ Shahrbāzār,35.901195,45.413011,POINT (45.413011 35.901195),181171,Iraq,645,Middle East,1,1,09/12/1996 00:00:00,09/12/1996 00:00:00,0,10,0,0,10,10,10,
145283,IRQ-1996-1-285-11,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,"Kuna news agency, Kuwait City, in Arabic 1751 gmt 7 Sep 96",,,,SCIRI,1,Arbīl town,Arbil town,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,POINT (44.010620 36.192573),181889,Iraq,645,Middle East,1,1,09/05/1996 00:00:00,09/05/1996 00:00:00,6,0,0,0,6,6,6,
145288,IRQ-1996-1-285-12,1996,True,Clear,1,1-74,271,Iraq:Kurdistan,285,565,Government of Iraq - PUK,645,116,Government of Iraq,1103,261,PUK,-1,Voice of Rebellious Iraq in Arabic 1215 gmt 2 Oct 96,,,,SCIRI,1,Arbīl town,Arbil town,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,POINT (44.010620 36.192573),181889,Iraq,645,Middle East,1,1,09/30/1996 00:00:00,09/30/1996 00:00:00,5,0,0,0,5,5,5,
145431,IRQ-1992-2-388-999,1992,True,Clear,2,2-388,4910,PKK - PUK,388,5520,PKK - PUK,1166,323,PKK,1103,261,PUK,-1,r 5/10,,,,PUK,1,Zākhū town,Zakho town,Dahūk province,Qaḑā’ Zākhū,37.148713,42.685909,POINT (42.685909 37.148713),183326,Iraq,645,Middle East,1,1,10/04/1992 00:00:00,10/04/1992 00:00:00,3,0,1,0,4,4,4,
145432,IRQ-1992-2-215-999,1992,True,Clear,2,2-215,4756,Dereiat - al-Shaman,215,5366,Dereiat - al-Shaman,1682,821,Dereiat,1683,822,al-Shaman,-1,r 21/10,,,,,2,Al Ḩayy town,al-Hayy town (near),Wāsiţ province,Qaḑā’ al Ḩayy,32.174191,46.043454,POINT (46.043454 32.174191),176133,Iraq,645,Middle East,1,1,10/15/1992 00:00:00,10/15/1992 00:00:00,0,0,0,46,46,46,46,
145433,IRQ-1992-2-215-2,1992,True,Clear,2,2-215,4756,Dereiat - al-Shaman,215,5366,Dereiat - al-Shaman,1682,821,Dereiat,1683,822,al-Shaman,-1,r 21/10,,,,,5,Southern Iraq,marshlands in southern Iraq,,,30.333333,47.250000,POINT (47.250000 30.333333),173255,Iraq,645,Middle East,2,2,10/15/1992 00:00:00,10/20/1992 00:00:00,0,0,0,220,220,220,220,
145434,IRQ-1992-2-388-3,1992,True,Clear,2,2-388,4910,PKK - PUK,388,5520,PKK - PUK,1166,323,PKK,1103,261,PUK,-1,AFP 6/10,,,,PUK,4,Dahūk province,Dahuk province (Brados region),Dahūk province,,37.000000,43.250000,POINT (43.250000 37.000000),183327,Iraq,645,Middle East,1,1,10/05/1992 00:00:00,10/05/1992 00:00:00,9,0,0,0,9,9,9,
145435,IRQ-1992-2-388-4,1992,True,Clear,2,2-388,4910,PKK - PUK,388,5520,PKK - PUK,1166,323,PKK,1103,261,PUK,-1,r 8/10,,,,PUK,4,Dahūk province,Dahuk province,Dahūk province,,37.000000,43.250000,POINT (43.250000 37.000000),183327,Iraq,645,Middle East,2,2,10/04/1992 00:00:00,10/08/1992 00:00:00,0,3,0,31,34,34,34,
145436,IRQ-1992-2-216-999,1992,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 3/8,,,,,3,Qaḑā’ Kalār,Kalar district,As Sulaymānīyah province,Qaḑā’ Kalār,34.866468,45.342213,POINT (45.342213 34.866468),179731,Iraq,645,Middle East,2,3,07/27/1992 00:00:00,08/02/1992 00:00:00,27,2,0,0,29,29,29,
145439,IRQ-1993-2-216-5,1993,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 24/12,,,,KDP,4,As Sulaymānīyah province,Haybat Sultan area between Khoi Sanjak and Suleymaniya,As Sulaymānīyah province,,35.666667,45.500000,POINT (45.500000 35.666667),181172,Iraq,645,Middle East,1,1,12/23/1993 00:00:00,12/23/1993 00:00:00,5,3,0,0,8,8,8,
145441,IRQ-1993-2-216-2,1993,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,"AFP news agency, Paris, in English 1230 gmt 29 Dec 93",,,,,5,Northern Iraq,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,Middle East,2,4,10/01/1993 00:00:00,10/30/1993 00:00:00,0,0,0,50,50,50,50,
145442,IRQ-1993-2-216-4,1993,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 24/12,,,,KDP,1,Koy Sanjaq town,Khoi Sanjak town,Arbīl province,Kuwaysinjaq district,36.083333,44.633333,POINT (44.633333 36.083333),181890,Iraq,645,Middle East,1,1,12/21/1993 00:00:00,12/21/1993 00:00:00,4,0,0,0,4,4,4,
145443,IRQ-1993-2-216-3,1993,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 24/12,,,,KDP,1,Rāniyah town,Raniya town,As Sulaymānīyah province,Qaḑā’ Rāniyah,36.255111,44.882389,POINT (44.882389 36.255111),181890,Iraq,645,Middle East,1,1,12/21/1993 00:00:00,12/21/1993 00:00:00,0,5,0,0,5,5,5,
145444,IRQ-1993-2-216-6,1993,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 29/12,,,,PUK,5,Northern Iraq,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,Middle East,2,4,12/21/1993 00:00:00,12/29/1993 00:00:00,0,0,0,13,13,13,13,
145447,IRQ-1994-2-216-6,1994,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,"AFP news agency, Paris, in English 1634 gmt 8 Aug 94",,,,,2,Qalādizay town,Qala Dizeh town (region),As Sulaymānīyah province,Qaḑā’ Pishdar,36.185358,45.127346,POINT (45.127346 36.185358),181891,Iraq,645,Middle East,2,2,08/06/1994 00:00:00,08/07/1994 00:00:00,0,0,0,13,13,13,13,
145450,IRQ-1993-2-388-999,1993,False,Clear,2,2-388,4910,PKK - PUK,388,5520,PKK - PUK,1166,323,PKK,1103,261,PUK,-1,r 24/11,,,,,1,Basan village,Basiya village,Arbīl province,Qaḑā’ Mayrkasūr,37.184902,44.254603,POINT (44.254603 37.184902),183329,Iraq,645,Middle East,1,1,11/18/1993 00:00:00,11/18/1993 00:00:00,0,3,0,0,3,3,3,
145452,IRQ-1994-2-216-999,1994,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,"INA news agency, Baghdad, in Arabic 1330 gmt 3 Jan 94",,,,,5,Aḩmad Awah  mountians,Ahmadawah mountains overlooking the Sulaymaniyah-Halabjah highway,As Sulaymānīyah province,,35.274157,45.620804,POINT (45.620804 35.274157),180452,Iraq,645,Middle East,1,1,01/03/1994 00:00:00,01/03/1994 00:00:00,0,15,0,0,15,15,15,
145453,IRQ-1994-2-216-2,1994,True,Clear,2,2-216,4757,IMK - PUK,216,5367,IMK - PUK,1684,823,IMK,1103,261,PUK,-1,r 29/1,,,,,1,Khūrmāl town,Khurmal town,As Sulaymānīyah province,Qaḑā’ Ḩalabchah,35.297475,46.034861,POINT (46.034861 35.297475),180453,Iraq,645,Middle East,1,1,01/27/1994 00:00:00,01/27/1994 00:00:00,0,4,0,0,4,4,4,
145456,IRQ-1995-2-218-6,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,"Anatolia news agency, Ankara, in English 1520 gmt 11 Sep 95",,,,KDP,5,Northern Iraq,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,Middle East,2,4,08/15/1995 00:00:00,09/10/1995 00:00:00,26,0,0,0,26,232,26,
145457,IRQ-1995-2-218-7,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,r 12/9,,,,,1,Bayguwah town,Begova town (area),Dahūk province,Al ‘Amādīyah district,37.237489,43.162759,POINT (43.162759 37.237489),183327,Iraq,645,Middle East,1,1,09/11/1995 00:00:00,09/11/1995 00:00:00,8,0,0,0,8,8,8,
145458,IRQ-1995-2-218-8.1,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,r 12/9,,,,,2,Sersink village,Sarseng village (near),Dahūk province,Al ‘Amādīyah district,37.045306,43.340306,POINT (43.340306 37.045306),183327,Iraq,645,Middle East,1,1,09/12/1995 00:00:00,09/12/1995 00:00:00,0,7,0,0,7,6,7,
145459,IRQ-1995-2-218-10,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,r 18/9,,,,KDP,2,Kanî Masê village,Kani masi village (area),Dahūk province,Al ‘Amādīyah district,37.228167,43.439167,POINT (43.439167 37.228167),183327,Iraq,645,Middle East,1,1,09/16/1995 00:00:00,09/16/1995 00:00:00,4,0,0,0,4,4,4,
145460,IRQ-1995-2-218-11,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,DJ 11/10,,,,KDP,5,Iraq-Turkey border,Metina mountains some 10 kilometers south of the Turkish border,,,37.259391,43.521536,POINT (43.521536 37.259391),183328,Iraq,645,Middle East,2,2,10/10/1995 00:00:00,10/11/1995 00:00:00,0,0,0,86,86,86,86,
145461,IRQ-1995-2-218-9,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,"DJ 17/9, r 18/9",,,,KDP,2,Zākhū town,Zakhu town (near),Dahūk province,Qaḑā’ Zākhū,37.148713,42.685909,POINT (42.685909 37.148713),183326,Iraq,645,Middle East,1,1,09/15/1995 00:00:00,09/15/1995 00:00:00,0,0,0,40,40,40,40,
145462,IRQ-1995-2-218-12,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,"IRNA news agency, Tehran, in English 1543 gmt 14 Oct 95",,,,KDP,4,Dahūk province,Dohuk Province,Dahūk province,,37.000000,43.250000,POINT (43.250000 37.000000),183327,Iraq,645,Middle East,1,1,10/13/1995 00:00:00,10/13/1995 00:00:00,0,0,0,0,0,150,0,
145464,IRQ-1995-2-218-14,1995,True,Clear,2,2-218,4759,KDP - PKK,218,5369,KDP - PKK,1102,260,KDP,1166,323,PKK,-1,"IRNA news agency, Tehran, in English 0915 gmt 31 Oct 95",,,,,2,Shīladizā town,Shiladizeh town (region),Dahūk province,Al ‘Amādīyah district,37.031917,43.790667,POINT (43.790667 37.031917),183328,Iraq,645,Middle East,1,1,10/31/1995 00:00:00,10/31/1995 00:00:00,0,0,0,3,3,3,3,
145465,IRQ-1995-2-217-999,1995,True,Clear,2,2-217,4758,KDP - PUK,217,5368,KDP - PUK,1102,260,KDP,1103,261,PUK,-1,r 11/1,,,,Turkey,5,Northern Iraq,Northern Iraq,,,36.166667,42.583333,POINT (42.583333 36.166667),181886,Iraq,645,Middle East,2,4,01/01/1995 00:00:00,01/10/1995 00:00:00,0,0,0,28,28,28,28,
145466,IRQ-1995-2-217-2,1995,True,Clear,2,2-217,4758,KDP - PUK,217,5368,KDP - PUK,1102,260,KDP,1103,261,PUK,-1,r 16/1,,,,PUK,1,Arbīl town,Arbil town,Arbīl province,Qaḑā’ Arbīl,36.192573,44.010620,POINT (44.010620 36.192573),181889,Iraq,645,Middle East,2,2,01/15/1995 00:00:00,01/16/1995 00:00:00,0,0,0,12,12,12,12,
